0	sentimental	Had my daughter over a couple weekend ago. She had brought a scrapbook she put together herself of us. It was so nice of her.
26	anxious	My partner is being a big fat jerk. I really don't think I can deal with his childish crap anymore and lies.
5	joyful	When I purchased my home.
1	afraid	I went in a haunted house for halloween. Saw some weird ghosts.
31	devastated	When I found out my aunt had a heart attack and died alone, it devastated me. I was not sure what to do with myself afterwards.
20	furious	I forgot to pay the electric bill last week so a lady came yesterday to turn the power off.
10	prepared	My first ever 5k is coming up in a few days.  I've been training for months so I think it's going to go well.
24	disgusted	I was disgusted to find out my best friend's husband cheated on her.  I feel bad for her.
12	excited	I just found out that my supervisor approved a pay increase for me starting next week!  It was completely unexpected and I am elated!
7	sad	My pet hamster died the other day.  I am so devastated. 
3	faithful	I have been going to with the same guy for 2 years.
10	prepared	There was a possibility that we could get snow and ice so I stocked up on supplies. I also gassed up my car. I wanted to be ready just in case.
20	furious	I am so mad that I forgot my money at home.
18	nostalgic	I was looking through an old family album and I realized, I really had a good childhood. I miss my family.
30	apprehensive	I haven't heard back from my mom yet. Wonder if she's ok.
0	sentimental	I love seeing old friends
27	hopeful	I just applied for a higher paying position within my company. I really wish I would get it!
29	impressed	I seen a guy driving a motorcycle today riding only on his back wheel. He was going pretty fast too, it was amazing.
10	prepared	I had a party at my house recently, and I got everything ready over a week in advance!
13	annoyed	My housemate got home really late last night. She made loads of noise. She kept me awake for hours.
31	devastated	I got a really bad headache and it ruined my whole day
24	disgusted	I was on a carnival ride earlier. A young lady in front of me puked all over all the riders!
20	furious	WHy are gas prices so high!
8	jealous	When my friend got some nice new adidas shoes. I had just some converse.
14	lonely	Moved to a new city with a lower cost of living. I kind of feel isolated here.
24	disgusted	I found a hair in my food while eating at a restaurant with my boyfriend
18	nostalgic	I spent an evening recently with my Mom looking through old pictures.
16	guilty	I ate a whole tub of ice cream the other night by self. I feel so terrible. 
3	faithful	I have been married to my husband for 30 years. Men still flirt with me, but I stay true to my husband.
28	content	Just walked my dog 2 miles and now we are just chilled out, relaxing on the couch.  It's been a good day!
10	prepared	I'm having a baby next week. I think I am ready!
27	hopeful	I am going to do better this semester. Last year was a travesty.
31	devastated	I met a girl on Tinder and we seemed really into each other. We started dating shortly after and then she dumped me like 4 days in.
16	guilty	One time I saw something really cool in a guy's house that I barely liked. I took it and even though I didn't like him that much I couldn't help but feel guilty.
10	prepared	The mosquitos where I live seemed to be getting really bad! When sitting by the fire at night we get so eaten up even with bug spray and candles! So for this last time we did a fire I bought these two blue lantern things that attract the mosquitoes and zap them to death! Let me tell you, those mosquitoes didn't stand a chance, and no bug spray needed!
5	joyful	I had a get together tonight with my coworkers and it went very well. I'm feeling very good about life right now.
27	hopeful	My sister has been dating this guy for about 7 years and I wish she would drop him.  He just mooches off of her, she works and he sits at home and drinks.
13	annoyed	My daughter kept interrupting me while I was trying to work. I couldn't get much done at all.
6	angry	I was fired from one of my jobs because of something a coworker did and I was blamed for.
18	nostalgic	Every time summer rolls around, I always go back to childhood where the last week before school was always the most active for my friends and I. I get very down sometimes realizing how simple everything seemed back then.
2	proud	I recently signed my dog up for dog classes. He did great and graduated in the top of his class. I am beaming with pride at his accomplishments!
10	prepared	I am all ready for my camping trip this weekend.  I made a long list and checked everything off.
13	annoyed	My friend is such a narcissist sometimes. He seems to think that he is the best looking, strongest guy ever and he constantly tries to brag about it to me and compare himself to me.
16	guilty	The kids wanted me to take them skating but I just didn't feel like it. So I told them I had something else to do. Later I felt bad for doing this.
19	confident	I participate in crossfit competitions. I have been training hard and feel really good about my ability to place.
20	furious	Today, in the subway, someone who wanted to get off at the very last minute, pushed me and made me fall. i was very angry.
27	hopeful	i hope i win the lottery this week!
1	afraid	I am sometime to afraid to speak in public, for example, during meeting at work.
1	afraid	I'm going to be across the ocean from my girlfriend for school.
2	proud	my friend won the lottery
5	joyful	I'm really happy in life right now. I have my cat, books and can eat all the good foods.
26	anxious	I had a really good job interview. It is so nerve racking waiting for the call to see if I got it or not. 
0	sentimental	Tomorrow we celebrate my daughters 16th birthday.  I can remember when she was 6 and obsessed with unicorns.  Time moves so quickly.
9	grateful	I'm happy I'm not lactose intolerant, I love cheese so much
9	grateful	My husband drove 30 hours to get us a new puppy last weekend. He knew it was the puppy of my dreams. I was so thankful that he sacrificed his entire weekend for me!
27	hopeful	I entered a writing contest. I knew it would be wonderful if i won. I really wanted to win and thought I might have a good chance. I was excited about it. 
13	annoyed	Currently, I am having some financial issues.
16	guilty	One time I was slap boxing with a friend. We were in the school gym and there was plenty of space. My friend was backing up and accidentally stepped on a girl's face and she started crying.
5	joyful	I just completed my storm shelter. I am very excited!
21	disappointed	I was hoping to have meatloaf for dinner. My kids wanted chicken instead so I didn't get to have the meatloaf.
31	devastated	I just wrecked my brand new car!!!
26	anxious	I was at the doctors office waiting for the results of a blood test and I was a little scared
15	ashamed	i felt weird when i didnt have the money to pay for dinner
9	grateful	My husband was in a car wreck 2 years ago and broke his back. After he came home from the hospital the church brought us dinner every night for 2 weeks. It was so great.
26	anxious	I'm so sleepy but have so much work to do.
26	anxious	I'm doing a drink a paint session this weekend. I can't wait. It's goin to be fun!
29	impressed	I just got my grades back from my exam last week and I did way better than I thought I would.
14	lonely	I woke up too early. Everyone else is sleeping.
14	lonely	I posted a party on social media this morning. Not single soul showed up and I am alone...again
6	angry	I get aggravated by people that don't understand personal space.
8	jealous	My boyfriend hasn't been paying much attention to me lately. He's always talking to a female coworker.
24	disgusted	I saw this guy dump a pile of garbage from his truck on the freeway. It was so messed up and dangerous for other drivers.
20	furious	I am angry that I was fired today.
1	afraid	Last year a tree fell on my house while my family was at home. The tree broke through the ceiling just a few feet away from my daughter. The experience was terrifying.
30	apprehensive	I am very reluctant to confront my boss on her behaviors recently. She is picking on all the male employees for no reason..
26	anxious	I have felt this way while waiting to get into grad school.
30	apprehensive	The feeling I had the day before my final exam 
20	furious	My husband stole my money out of my bank account!
19	confident	I am feeling good about my money making skills. I am powering through and working on normal work then working on my business the rest of the hours in my day.
12	excited	Going to some mma fights!
26	anxious	right now i am anxious because I have a trip planned. It's a trip where we are relying on someone else for transportation so I am very insecure about putting that much trust on another person. We are going to santa fe for a wedding. 
29	impressed	My daughter showed me a poem she wrote. It was really good. I was plesantly surprised.
5	joyful	I asked my girlfriend to marry me.  I am so happy she said yes!
27	hopeful	I am in the running for a new job I want to get. I think I have a good chance!
2	proud	I just finished last semester with a 3.5 GPA. I have never had grades that good.
26	anxious	I remember yesterday as a deadline for a project was approaching and i thought i wasn't going to be able to make it in time. 
18	nostalgic	I was in my home town over the holidays and I rode in front of the grocery store I used to work at. I am glad to see it was still up and running.
28	content	I came home from a long but productive day at work and just chilled with my cats. 
20	furious	i was mad when my dog got loose
26	anxious	I am ready for my birthday next week.
6	angry	I can not even think about losing any more money!
8	jealous	My friend got to meet adam scott. He is one of my favorite actors.
19	confident	I took an important test last week.  I am sure I did good.
2	proud	Finally figured out how to help the poor turtles that keep walking in the road and getting killed
10	prepared	Since last year hurricane Irma hit my area pretty hard. Before the peak of hurricane season this year I have already gotten extra tanks for my grill, a small generator and a weather radio just in case!
1	afraid	there was a giant spider in my house the other day. I was terrified. 
7	sad	I didn't do well on my job interview.
7	sad	My best friend just moved to another state. I don't know what I will do without her
12	excited	My baby learned how to sit up today!
6	angry	My internet company tried to deny having someone come out to fix my internet. It hasnt been working for 3 months.
14	lonely	I went to eat by myself last night, I have no friends.
11	embarrassed	I ripped my pants during the school play.
5	joyful	So happy I got my momma dog a new bed today. I had to go to a few different stores. They normally have a ton at the stores I go too but somehow when I need one they are out!
10	prepared	I accidentally streamed anime through a meeting. My boss wants to have a talk.
21	disappointed	I'm disappointed with how my garden is turning out, everything is either dying or being eaten by rabbits.
21	disappointed	I was supposed to go out to dinner with my family tonight, but the restaurant was closed down.
26	anxious	I've got to get an MRI and I've been waiting for the appointment for almost 3 weeks now.  I guess it's good it's not an emergency, but it's sure nerve wracking not getting it over with.
13	annoyed	There was a traffic jam because people were slowing to look at a wreck on the other side of the highway.
12	excited	I am super excited to try a few new supplements I have learned about.
10	prepared	I have my groceru list all ready for the store tomorrow.
13	annoyed	My boyfriend kept me up all night playing video games. 
23	trusting	1
28	content	My life is pretty good right now. I have a great family, a good job, and a nice place to live.
2	proud	It felt really truly great to see my son graduate.
7	sad	When my father went into hospital, after he fell down the stairs, we had no idea he had cancer.
10	prepared	I have a big interview tomorrow. I have been studying interview questions and have my resume printed out.
14	lonely	My close friend whom i know for years and lived in the same city which we used to meet regularly for coffee or for having fun time, is moving away to different state for a job offer he got. I don't know what i will do by myself only
20	furious	i was pissed when i saw someone put a dent in my car door
16	guilty	I overslept and missed my nephews party and really feel bad about it.
5	joyful	I paid off my car!
26	anxious	I met up with this girl from Tinder one time. She was really awkward and that made me awkward too.
24	disgusted	My garbage bad broke and spilled all over the bed of my truck.
26	anxious	Sometimes I'm nervous who I'm going to talk to next.  I'm nervous because if it's someone who can't hold a conversation I get the feeling of wanting to strangle them on the other side of the computer.  And I'm really not that kind of guy
6	angry	i saw a man kicking his dog the otherday
12	excited	I got invited to a trip last week and was super  happy
24	disgusted	I saw a guy at the mall wearing a cut off tank top like you used to see in the 80's except he was 400 pounds.
15	ashamed	I once cheated on my taxes and i feel bad about it.
20	furious	I went to close a bank account today, and when they got there they said it was overdrawn by an IRS tax lien.  I have never been so angry in my life!
10	prepared	I am so prepared for the formal dance party tomorrow, I have all my items ready to go! 
5	joyful	I was so happy when I got my new puppy! I got him from an adoption rescue.
19	confident	I like to say that I'm good at my job and I enjoy it.
2	proud	I'm happy with my cooking skills, I make great pasta
9	grateful	I lost my car keys and someone returned them to the bar.
23	trusting	when i let my neighbor borrow my gate card 
20	furious	i have a coworker that comes into work late every day and takes way too many breaks
19	confident	I know I will get an A on my next test.
12	excited	I applied for a promotion. I hope I get it.
19	confident	My friend speaks 4 languages. I'm sure they'll get that interpreter job at the embassy.
15	ashamed	I ate 20 Big Macs today. I never felt so bad in my life.
18	nostalgic	I went home to my moms house ( I moved away 13 years ago) and found a box of old photos and reminded me of a much simplier time.
14	lonely	My girlfriend went out of town on a business trip. I feel alone in my house.
6	angry	i was pissed when i saw someone put a dent in my door
26	anxious	I am worried about my cat. She is acting kind of strange. I hope she doesn't have an illness.
5	joyful	Going on vacation this weekend. I can't wait!
9	grateful	My husband went out of town for the weekend and I stayed home. For once, I was able to get things done around the house with someone always interrupting. 
9	grateful	Recently I lost my dog. I thought he was gone forever. Then I got a visit from a stranger who had my dog with them. I was ecstatic this person had brought me my dog!
26	anxious	I sent off a difficult email today and a bit worried about the response.
20	furious	My cable guy was supposed to show up yesterday to fix my cable.  He did not show up, and did not even bother to call
28	content	I was laying with my wife feeling liek I had it all.
16	guilty	i ate all my kids halloween candy last year
16	guilty	I felt guilty the other day for forgetting a close friend's birthday.  We've known eachother for 15 years.
19	confident	I was confident when I beat this popular girl in the class elections in high school. I expected to lose badly
14	lonely	My wife has out of town for a couple weeks and we just moved to this city.  I feel so bored and have no one to hang out with.
23	trusting	A person assured me that nothing would happen.  She calmed my nerves down about to be pushed into my arm
29	impressed	My friend passed her certication test on the first try. I was pretty impressed
15	ashamed	I ate 5 pizzas all by myself yesterday. Never have felt so bad about myself.
28	content	I am ok with being average in life.
18	nostalgic	The other day I went to a new toy shop that opened up in town that had slap bracelets and scented gel pens.
8	jealous	My boyfriend is really getting on my nerves lately. Every time we go out, he is always talking to other girls.
12	excited	I am already looking forward to the weekend. I am getting a new tattoo
0	sentimental	son preparing to leave for college
24	disgusted	My brother recently confessed that one time, when we were kids, he spit in my orange juice.  Apparently he was mad at me for some reason.  He kept the secret for over 15 years.
0	sentimental	When my grandma passed away, I was given her jewelry which I wore on my wedding day. 
9	grateful	There was a test that I needed to pass in order to graduate college. I was having so much trouble understanding the subject and really didn't feel like I could do it on my own. My sister sat down with me and really went over the whole thing allowing me to finally understand it and get a great grade on the test!
5	joyful	My dog was missing for two days.  When I came home from work, she was standing at the front door!  I thought I had lost her for good.
30	apprehensive	I'm 47 years old and have been taking psychotropic meds for well over 30 years. I'm having more and more trouble with them working properly. 
6	angry	I am so mad at my son.  I asked him three times to do his chores and he still hasn't done them.
19	confident	When i was in High school, I was in the all state band. I was very confident.
9	grateful	I am grateful that I am able to stay home with my child.
14	lonely	Went to the park yesterday alone. My friends ditched me.
14	lonely	I'm very lonely since I fed my family to the pigs.
24	disgusted	My dog just threw up.
9	grateful	I got 3 quarter pounders and 3 big macs. This is gonna be good.
11	embarrassed	I passed gas in the middle of church.  I am so ashamed of myself.
7	sad	It's been a long week already and it's only Tuesday! Trying to heal through trauma and dreaming of it, really is unpleasant!
16	guilty	I dumped my girlfriend yesterday for no reason.  I feel remorseful for doing that.
2	proud	I climbed to the top of the cargo rope.
16	guilty	I feel shame for lying to the police.
2	proud	Football practice has started for my middle-school aged son, and he's playing a few different positions. He's doing well in all of them, and he has a genuine interest and desire to get better, too. I'm glad I raised someone who could care about something deeply
13	annoyed	I'm so ready for my kids to go back to school. they keep asking for snacks and fighting with each other all day.
9	grateful	I applied for a credit card and was approved. I felt very grateful for it
8	jealous	I'm always envious of really beautiful girls, I wish I could look like that
31	devastated	after the entire semester of hard work, I found out that I failed the semester.
5	joyful	I was just able to pay off my parents house!
15	ashamed	I had to wear a scratched up pair of old glasses because I broke my other pair. 
19	confident	I didn't do well in Viology this year. Im gonna kill it this semester.
21	disappointed	My sister stole the money from my wallet.  I am so mad at her!
24	disgusted	My cat vomited on my shoes today.
9	grateful	I'm glad that the seasons are about to change.
12	excited	Got seasons pass to an amusement park.
10	prepared	I got all it takes to pass my exams tomorrow
5	joyful	I won the table-tennis competition that was held in our college among students. I was given an iPad as a prize
8	jealous	I had my eye on a pretty new shirt that I wanted to get. My sister got it and it looked great on her. I was so envious.
2	proud	My son finally passed his swim class.
9	grateful	I am so happy all of my children were born healthy. Everyone isnt so lucky
15	ashamed	I ate all of the leftovers today. It was enough to feed three people.
18	nostalgic	I noticed my nephew wearing an outfit that I had given to my sister after my son grew out of it years ago. It reminded me of when my son was his age.
15	ashamed	I texted a girl for a date. She sent the text to all my friends.
7	sad	My nephew died in a car wreck.
20	furious	I was so mad when my brother beat me in boxing on the WII I kept asking for another round haha
11	embarrassed	I was pretty sad feeling when I tripped out in public. It was not good
9	grateful	Mother has done will
18	nostalgic	When I listen to smashmouth I remember the 90s and Shrek
0	sentimental	I found a old ring that was passed down to me from my grandmother the other day.
26	anxious	I always get nervous when I drive. The possibility of getting into a car accident is nerve wrecking.
30	apprehensive	The first time I donated blood, I instantly regretted signing up. I was so nervous of the big needle, but when I finally donated it was totally nothing.
11	embarrassed	I was a little uncomfortable in an interview when I forgot what I was trying to say. I had to skip that portion of my statement.
15	ashamed	I went to the store but couldn't afford the food that I wanted. I decided to go ahead and steal some things.
31	devastated	My apartment was robbed..
1	afraid	Last week, when I was going to the office, I stopped by a cafe to get a coffee. There I saw a young man watching angrily at me. He even has a gun in his hands. I was very much frightened.
